"","Values0","Values1","Values2","Values3","Values4","Values5","Values6","Values7","Values8","Values9","Values10","Values11","Values12","Values13","Values14","Values15","Values16","Values17","Values18","Values19","Values20","Values21","Values22","Values23","Values24","ModelName"
device1-17.gif,153055,1216.42,260.969,5418.5,36923.2,69913.2,1049.2,380.007,1583.57,20287.9,11095.8,81.785,1224.25,3524.25,340.651,4551.27,1510.09,63.1874,1762.37,664.292,2371.91,558.163,985.109,1537.58,771.184,"device1"
fish-20.gif,5423.06,3968.65,674.1,2132.91,2727.8,1948.02,1030.28,501.887,1378.17,942.463,747.256,670.746,601.225,746.736,1031.31,310.484,51.1201,419.454,512.526,241.921,597.491,493.633,400.4,375.854,418.787,"fish"
device1-15.gif,162019,8420.7,194.062,4386.35,35481.6,62717.2,20793.9,315.861,12689.1,3269.21,3989.35,7172.65,1511.93,5380.47,7914.83,813.108,5339.43,1002.87,446.557,2419.79,829.503,60.8796,813.545,598.313,605.034,"device1"
horseshoe-14.gif,13659.2,1459.15,1483.29,209.222,2161.78,594.172,358.049,163.578,166.953,1443.86,812.294,278.765,796.769,66.4119,1056.13,125.231,83.6725,177.22,264.291,15.5717,17.474,656.583,378.114,542.77,205.766,"horseshoe"
sea_snake-16.gif,120020,2332.2,17106.3,33.0857,9419.95,4496.32,1550.19,6748.48,1625.06,1357.21,4001.17,2721.36,9325.03,5116.4,50.7599,259.36,3797.72,1999.65,3074.49,3407.72,1301.97,2485.54,2393.19,234.077,2253.76,"sea_snake"
crown-20.gif,6080.15,2454.26,1925.26,1254.29,725.254,2296.11,1411.15,66.0174,809.606,349.24,252.591,269.568,403.175,281.115,366.606,264.803,270.907,146.64,26.9605,231.243,175.692,208.576,12.6267,138.713,48.2793,"crown"
device3-14.gif,163981,3609.55,1321.04,1779.26,26801,88358,515.693,2061.26,8112.51,10032.2,29413.2,6120.79,2535.32,2936.16,4432.85,6154.81,4438.08,2063.54,3183.83,5702.03,1374.05,1987.42,211.799,1528.17,1383.07,"device3"
camel-14.gif,80478.3,3804.45,2441.05,3998.44,9085.1,15652.9,10803.1,8383.93,1805.19,4516.3,2359.83,1427.3,951.975,4086.48,3652.69,1850.97,1007,1241.52,364.678,694.101,671.289,1372.98,708.282,1209.25,2492.1,"camel"
carriage-16.gif,93516,6003.38,15282.2,1110.25,4962.12,2043.92,2013.52,3134.03,614.466,1932.4,327.466,717.213,576.934,1576.8,1130.87,100.38,930.192,290.612,122.901,269.878,391.199,731.181,54.775,134.091,197.6,"carriage"
turtle-11.gif,103389,2546.25,3785.31,171.214,15146.3,30981,6119.51,5283.57,1398.93,4522.28,1525.9,4573.45,604.453,2104.17,2885.91,4480.49,631.48,248.31,1151.19,3382.72,316.811,1479.98,131.859,222.405,323.502,"turtle"
personal_car-17.gif,73944.2,31626.9,20598.4,16141.6,4077.69,23336.3,26611.1,14348.4,2859.17,6377.67,3218.21,8587.69,5597,281.604,3745.99,990.273,2246.99,1634.97,588.207,79.3208,1228.6,871.461,444.841,809.301,1295.5,"personal_car"
stef-16.gif,82697.4,33086,18890.9,13209,7941.53,686.998,264.581,655.649,512.32,64.4076,310.263,371.832,694.973,371.501,52.2164,114.587,501.584,333.099,60.6901,211.487,14.0569,176.2,79.146,174.96,27.2181,"stef"
chicken-12.gif,92796.2,22857.1,22800.1,9470.3,13026.2,2505.46,35813.4,1111.91,18907.4,3513.96,15940.6,1603.26,1275.83,5114.44,3457.2,708.234,3787.19,977.878,5480.79,3653.31,1866.86,3488.63,4023.67,353.524,562.909,"chicken"
Misk-12.gif,57051.2,142.132,239.367,14680.1,2038.27,13583.7,2232.64,5445.59,9143.07,4766.84,6312.53,3388,1104.8,4791.03,3498.28,408.694,2867.49,2431.64,887.224,1079.93,1176.8,2261.35,535.095,1125.51,998.003,"Misk"
butterfly-18.gif,36388.2,10065.2,2418.95,7238.16,1499.3,9503.19,10280.1,4188.2,189.868,4147.16,1897.09,2786.25,741.718,3310.27,2857.26,1430.45,1296.6,1402.09,400.69,1601.88,2055.9,1734.36,1569.28,275.545,945.743,"butterfly"
bat-17.gif,171944,241.344,5400.8,452.666,19425.6,67647.5,33942.5,30999.9,645.729,19744.9,4071.66,14929.3,5297.37,6180.53,241.447,241.812,7860.08,755.205,3327.63,2578.65,2631.58,4799.13,2163.62,4320.88,1004.4,"bat"
rat-19.gif,88414.9,8854.17,8043.63,1775.17,6794.17,2306.91,1787.64,6717.83,657.686,3437.93,964.952,1238.41,996.809,296.246,1879.83,486.925,1323.82,727.564,195.925,1126.22,1044.29,807.62,122.799,51.0998,1223.32,"rat"
device6-11.gif,248201,44524.3,10488.4,18135.2,14916.5,22962.9,7236.87,1514.15,2109.11,1337.09,7327.51,736.522,2529,477.649,5032.53,2404.13,457.63,902.818,1114.92,2163.38,3051,1154.08,24.3681,126.221,2688.3,"device6"
brick-12.gif,89759.2,21873.8,5358.52,5424.66,10158.4,4375.56,7648.92,7008.32,593.505,1511.2,1303.33,603.745,463.373,2306.17,1984.46,301.853,1333.35,874.559,105.26,261.398,145.367,232.252,205.053,177.365,27.3224,"brick"
teddy-13.gif,60176.6,4444.95,15810.8,1135.23,343.392,4859.86,1106.89,5738.37,2923.66,3271.22,2454.4,1452.83,301.287,1853.47,815.469,2155.01,74.7096,269.388,493.574,1242.28,1209.05,557.089,197.068,79.893,81.861,"teddy"
deer-20.gif,335791,59382.2,14487.7,30964.4,65447.5,16736,84237.2,11960.8,35522.4,1580.92,39663.8,9300.97,14163.5,4083.95,22453,15037.3,9971.55,6276.16,3467.83,2264.86,2668.83,16940.7,2301.55,4778.03,427.284,"deer"
pocket-14.gif,21427.1,4594.5,5649.23,3522.28,7640.6,8707.17,3602.92,3036.56,2418.59,1508.02,1825.02,83.2825,391.422,1387.33,1393.52,1455.53,1096.14,6.11082,691.811,1406.36,759.961,887.307,3298.85,467.875,2120.05,"pocket"
jar-16.gif,138613,6658.82,18465,1252.87,39268.8,81457.2,5257.31,4173.5,1118.52,16136.8,15111.9,2331.7,7972.44,127.47,8857.64,7982.3,662.476,1329.66,890.829,8229.45,3934.18,3953.73,1464.9,2327.18,2549.76,"jar"
device5-18.gif,271912,61490.4,891.879,14488.6,15710.5,16629.8,3888.38,2286.93,10183.2,15974.8,7823.65,5894.45,3918.53,3095.68,3643.5,1571.29,1953.42,1339.77,1551.2,1837.46,915.859,2596.96,932.797,1074.05,244.164,"device5"
device4-20.gif,244339,7950.95,21639.5,6563.2,26870.6,7560.69,29133.8,326.279,17525,5406.01,4816.36,2970.05,769.67,818.498,95.3382,542.15,4606.93,1015.83,614.97,2924.3,901.833,1895.43,478.546,1438.13,190.932,"device4"
device2-12.gif,154132,13954.2,39.7261,7377.27,30921,15328.5,44535.8,9511.5,20257.9,4777.99,2911.36,4403.02,1652.99,1624.36,3060.64,3916.48,1151.57,734.391,4286.05,4352.97,573.705,2317.1,627.344,509.188,1230.69,"device2"
device3-18.gif,189846,6535.47,1858.36,131.063,27139.4,91779.8,8007.99,2984.22,14307.6,2935.66,16531.8,4873.29,1060.15,2486.58,3968.03,4493.79,2969.03,867.051,1445.83,511.668,2557.11,7167.92,1636.35,813.36,4754.55,"device3"
face-19.gif,27279.2,4740.31,5558.31,639.358,1062.27,12231.6,2110.64,3531.99,177.397,1018.02,3552.8,1337.53,2481.61,1831.67,3235.02,1043.57,323.686,1581.9,851.671,1182.88,537.515,30.5886,861.525,311.751,100.71,"face"
frog-20.gif,52890.2,18267.6,628.278,4720.34,4697.41,7633.57,5112.75,8659.53,9221.2,1842.3,4859.3,6717.15,6429.22,429.116,1423.35,1590.74,1623.59,3105.15,152.512,1204.61,2526.77,2588.14,2149.39,453.503,1088,"frog"
turtle-18.gif,18989.1,4576.34,4483.67,544.877,2941.44,5536.74,4283.36,748.22,5161.01,845.992,3023.85,1954.31,891.249,381.818,1863.71,1567.13,2070.07,308.088,130.819,478.523,946.194,1780.09,199.959,700.71,744.75,"turtle"
tree-15.gif,51956.5,1423.16,6172.57,556.274,12140.3,12558.7,650.579,3167.73,1035.88,4388.31,3217.75,145.298,688.023,78.5071,1828.97,1889.67,171.281,403.723,323.033,893.309,442.155,19.3747,241.808,551.651,397.95,"tree"
cattle-18.gif,51501.1,29576,10311.3,24900,7745.16,6535.35,11874.7,7190.1,3208.56,7085.4,1432.93,1333.77,1208.56,1402.46,2818.13,3873.39,3807.26,2176.95,1097.5,1457.99,3204.29,3031.13,1244.73,3.66941,938.196,"cattle"
butterfly-17.gif,281549,25509,16389.6,3540.86,53164,76225.8,14260.5,11640.2,18942.5,6638.27,6623.23,3031.76,2889.47,9661.4,8978.39,7455.27,13657.4,2045.56,1897.28,4825.72,64.7525,2462.89,1668.53,318.149,1489.68,"butterfly"
classic-11.gif,23700.2,11368.7,6783.79,8574.98,1046.62,8496.9,5847.08,2028.73,123.586,440.867,2284.92,1758.96,1273.48,2010.81,3373.88,704.407,11.9479,62.0124,939.718,2162.7,452.274,184.409,412.571,179.633,846.429,"classic"
car-11.gif,90113.6,21500.6,9533.54,3075.02,1193.19,337.239,626.108,3462.95,123.051,3911.34,1113.11,1614.48,86.0637,1642.61,1017.79,1123.24,163.004,26.1324,550.007,1372.41,374.998,47.9895,230.624,129.664,281.161,"car"
fly-18.gif,34662.3,10105.6,5880.06,578.474,5820.66,6246.05,8195.33,67.1097,4532.59,1058.41,2439.45,171.221,603.545,511.771,554.848,825.711,56.1026,608.112,129.757,399.548,52.1011,418.76,166.09,141.685,507.748,"fly"
key-20.gif,79900.4,23256.9,12269.8,1971.13,5625.95,16832.4,19575.9,5846.39,12462.3,63.9314,1711.93,5044.37,664.389,1029.11,876.719,2086.66,1436.88,801.788,1567.21,2612.88,866.555,2064,291.904,1035.61,121.705,"key"
watch-20.gif,124060,72613.4,15337.7,40972.9,8194.67,21611.3,24193.5,11426.9,1822.63,5404.15,3201.57,1925.71,3881.62,5226.26,1379.75,2699.03,3095.02,2931.82,2248.01,2908.08,946.534,87.1141,841.828,502.893,705.669,"watch"
carriage-17.gif,92414,6934.58,15962.5,862.709,3849.72,2195.36,153.506,407.377,1869.87,994.182,1503.32,448.246,577.25,1089.18,83.0738,1142.67,75.1517,32.79,826.929,110.309,72.5935,578.419,463.147,848.375,295.271,"carriage"
fork-12.gif,282294,4759.53,70467.2,5633.84,31990.2,7940.95,211.832,24347.2,5750.37,9681.59,4344.42,3699.48,6949.32,8581.54,5172.84,6370.83,1389.64,63.9739,1342.33,4982.96,2088.01,1047.77,602.092,331.852,2139.42,"fork"
pocket-19.gif,9927.12,3050.42,2182.16,529.111,1947.7,2710.13,1217.86,1644.44,2857.4,2132.07,1128.55,40.2738,874.361,470.392,1249.08,244.048,272.976,43.9784,50.1628,341.92,567.252,381.602,297.788,51.1088,128.645,"pocket"
shoe-12.gif,74732.2,28874.3,16857.9,6342.39,2725.78,30441.1,25472.9,9844.96,4086.15,544.108,5788.12,6623.24,3555.9,3674.5,10342.1,3573.04,3765.66,1429.97,239.836,4979.26,3736.59,4142.07,651.86,372.677,1995.1,"shoe"
key-11.gif,61363.2,39678.2,1534.97,21411.1,11158.3,17120.8,8076.24,720.602,1678.38,3347.2,4943.13,3072.15,895.278,1374.45,3816.82,756.235,322.654,416.88,229.536,912.75,194.417,626.04,1191.06,1000.92,285.262,"key"
chopper-17.gif,87327.6,5604.92,8249.66,1039.17,13359.3,9444,8167.88,1524.63,3720.54,2096.61,1640.82,113.217,1987.25,147.456,1871.69,1411.9,1535.71,1278.07,172.927,1515.57,708.079,959.078,653.603,193.585,349.69,"chopper"
truck-14.gif,97473.2,43882.3,11083.5,8696.49,6977.09,826.755,1211.02,1019.89,2355.04,509.835,155.888,100.459,322.299,655.875,26.9542,29.9794,440.159,91.4972,167.467,16.7499,123.273,196.645,232.746,6.30405,104.085,"truck"
deer-17.gif,597230,3307.26,20711.2,3876.29,96879.7,135201,10674,28192.7,6121.26,33557.6,20972.6,10841.3,10176.6,16702.8,29602.9,17610.6,4767.69,2974.6,2780.18,7857.59,7579.15,8884.14,2670.95,5344.82,10060.5,"deer"
ray-11.gif,127692,1676.82,3153.36,19461,5306.28,22655.2,42485.7,34194.7,1555.66,6376.58,2687.78,1093.27,6476.99,13283.3,8374.97,108.397,1193,434.841,2352.77,816.742,425.819,677.575,4291.3,40.3896,4154.42,"ray"
device4-12.gif,277554,11802.8,10892.5,4840.75,34598,34665.3,8025.81,8299.69,23377.6,10163,2222.37,10502.1,5404.92,1332.09,3048.13,321.175,2274.74,1402.24,1905.93,999.244,4611.25,1155.44,841.359,1675.55,3319.26,"device4"
butterfly-20.gif,96037.2,45028.9,16351.6,20975.9,2437.79,1052.66,8075.88,10254.7,1967.32,5493.3,2815.57,62.3005,4363.25,3365.8,11537.2,3485.36,3250.88,182.626,1181.03,218.496,4966.54,901.632,372.969,1246.53,1244.78,"butterfly"
chopper-19.gif,87568.6,4912.34,8357,763.707,13266.7,8973.61,8049.05,842.157,4267.18,1918.93,2389.74,239.827,1691.3,107.247,1589.99,1326.75,1279.77,1052.51,248.91,1819.47,733.312,686.378,496.97,161.137,495.288,"chopper"
Glas-11.gif,48119.1,23297.2,8962.2,7987.24,6744.82,53.9201,8989.38,3570.52,13996.3,8622.15,422.311,596.703,760.824,911.927,3891.01,303.656,64.5884,494.719,1231.56,1233.42,991.402,1953.95,108.792,882.928,1403.09,"Glas"
chicken-13.gif,7842.44,440.206,1018.03,663.062,1051.17,1359.2,1633.92,532.472,525.208,681.598,71.4347,220.875,11.1128,114.767,178.286,102.162,160.483,111.525,167.29,60.0165,141.558,213.605,61.5879,32.4373,247.872,"chicken"
device9-19.gif,178396,21229.3,867.757,2411.55,37260.2,12467.4,41568.6,26085.5,12472.5,6558.2,11398.4,4381.1,6422.56,3107.82,597.835,406.334,3929.99,5025.84,181.108,2185.44,3190.92,2411.64,798.585,9.42067,3970.39,"device9"
guitar-20.gif,23517.1,10301.1,7149.65,11590.2,9953.12,8313.11,5881.14,1717.51,4933.96,4599.59,3979.42,786.382,4949.58,977.087,4794.45,1558.55,1815.82,391.18,3070.42,1282.45,2509.69,198.285,2189.78,928.727,820.434,"guitar"
fork-14.gif,291687,16223.6,56189.3,4519.31,14590.2,14651.1,9010.01,14614,316.993,7754.68,2376.99,2239.53,5896.88,3934.83,4035.09,411.626,3461.55,2751.16,2301.03,924.717,1195.52,1930.94,1954.21,605.434,150.633,"fork"
spring-20.gif,23739.4,9598.08,3824.32,2591.3,374.325,3147.03,2324.97,370.287,1200.28,31.6613,180.745,516.008,1361,722.831,919.458,999.608,1259.06,28.9443,245.887,173.13,303.766,523.055,191.215,366.73,237.797,"spring"
device4-16.gif,226633,1280.6,21587.6,10400.6,26114.4,2716.94,34217.2,3512.23,20423.9,12228.7,405.293,6929.67,1467.77,5088.24,3678.68,3276.65,4334.14,4069.06,1820.04,4369.31,2530.95,4078.42,1110.91,2138.81,2828.57,"device4"
apple-17.gif,28038.2,8153.06,1227.1,241.555,9530.19,16548.7,902.884,892.196,872.533,6103.29,1017.62,266.609,338.033,919.859,640.081,452.305,4164.61,234.746,262.268,1547.43,2006.52,1884.38,872.054,1105.91,1699.87,"apple"
spoon-19.gif,52332.2,21945.3,6285.36,8101.14,5167.56,9257.13,9588.05,3784.05,6417.37,3042.95,676.342,4840.3,321.303,1005.81,2774.23,639.389,2229.88,54.7226,281.179,1094.15,1805.52,1176.72,364.642,512.228,754.304,"spoon"
deer-19.gif,621769,9300.81,36456.5,26478.1,114575,138321,5004.08,9356.23,29505.1,69935.7,25130,19268,1538.04,1928.21,7190.06,8000.64,3205.54,1546.06,11635.5,1694.7,9155.24,1122.69,3118.71,685.459,2996.18,"deer"
deer-16.gif,246862,64812.2,44876.7,36916.3,15704.7,7509.12,53982.9,44622.1,1431.65,22182,13349.4,2624.36,2629.92,13858.4,15716.1,13425.9,2543.19,2185.76,3619.07,4614.73,7344.59,8181.61,3201.12,195.652,3429.49,"deer"
device9-18.gif,176459,20433.1,299.474,3760.24,37535,12618.2,41572.2,26492.5,12730.6,6790,11423.1,4578.5,6493.29,3311.96,438.387,485.597,4005.27,5191.67,181.719,2042.5,3043.07,2557.13,798.114,92.2311,3969.2,"device9"
device5-17.gif,258992,53259.1,405.757,16037.4,17247.6,16358.1,600.006,676.54,4043.14,8297.41,2921.76,1445.97,2511.94,3607.03,2774.97,4877.51,4782.94,1086.94,3634.3,4039.56,107.959,2047.89,327.739,962.495,461.095,"device5"
spring-17.gif,83975.4,601.722,9682.8,8802.23,9296.92,5945.65,2788.6,5440.46,14581.3,3316.42,5805.98,1408.87,24.6914,2864.62,4707.51,1847.75,749.209,2803.31,331.088,1736.3,616.585,1359.78,442.553,744.472,2245.81,"spring"
hat-12.gif,4843.12,1395.33,1104.97,1914.99,1541.13,1611.49,633.469,1213.91,1163.05,572.255,114.808,65.4031,243.616,25.6531,36.3326,66.7292,179.013,148.321,26.2543,433.072,127.511,272.635,298.337,115.443,202.748,"hat"
jar-20.gif,192670,30804.8,10549.2,6859.39,29736.4,2753,38603.4,3027.01,6416.27,722.415,13261.6,1498,1725.67,3724.04,9162.47,947.545,2246.7,1918.97,515.6,2295.44,2551.88,16.0608,2379.68,700.202,2657.07,"jar"
bird-11.gif,48897.3,891.764,3239.9,1348.52,8279.99,3679.16,10859.1,4614.04,47.2246,1055.62,4842.43,5318.67,1706.45,1636.53,2916.47,333.246,1501.66,3019.68,470.115,1238.97,465.055,715.329,209.905,885.104,1153.99,"bird"
key-16.gif,87873.4,22650.9,16610.6,684.391,3127.68,16750.1,23062.7,4202.07,16946.4,2498.46,1164.51,7362.1,1918.52,1090.8,350.655,140.386,611.643,1627.9,247.121,861.1,1492.61,739.476,1301.77,1100.33,1300.93,"key"
device8-14.gif,232598,29551.6,13417.8,29486.6,38431.7,63387.6,15392,14557.5,13819.6,7979.25,7377.38,1448.16,3044.04,11990.7,8533.49,3873.24,9552.01,4043.11,3381.18,2748.07,1521.38,3728.34,1988.74,11.2489,2210.17,"device8"
octopus-17.gif,48795.5,2221.19,386.338,415.087,7052.73,13104.1,660.308,274.742,308.117,2350.73,5238.64,834.413,89.9532,1530.59,3113.48,1274.84,147.57,492.969,6.56634,812.997,1008.63,1006.06,877.796,571.9,365.539,"octopus"
children-12.gif,78028.6,13133.3,23163.3,6944.65,2330.7,2951.96,1807.44,2613.44,2820.67,1087.21,429.785,159.148,1096.36,474.393,1198.7,1114.59,129.622,89.5293,204.038,650.143,427.691,39.5972,138.208,5.80674,600.409,"children"
jar-17.gif,138613,6563.67,18531.3,1231.26,38954.6,82245.5,2893.88,4583.26,3298.73,17634.1,14875.9,3097.6,7544.71,725.264,8789.28,5230.57,8749.45,3914.24,2531.11,8511.74,5185.38,750.07,1838.9,670.656,3030.41,"jar"
watch-19.gif,106832,62063.2,14426.6,36190.1,6692.91,18738.8,23995.6,13831.3,499.733,4978.55,1608.53,251.331,2302.89,5062.58,3424.83,2770.39,1651.95,948.195,756.913,1611.51,972.603,161.309,1077.61,69.9001,2005.66,"watch"
device9-16.gif,166020,19177.8,2839.19,8573.95,34979.2,12024.9,39726.3,25681.2,8628.76,9321.15,14265.2,5230.07,5466.27,3756.82,2349.51,1304.73,3595.19,5173.91,719.839,2689.03,4560.03,2192.8,2531.18,1358.52,4085.11,"device9"
shoe-19.gif,79869.2,38953.7,19443.7,21215.1,4380.94,29083,29844,14225.7,2033.31,5829.15,4541.42,6403.76,4634.62,3945.33,7766.72,104.787,2045.62,596.834,1475.61,1000.36,1462.58,635.16,922.548,2011.36,672.056,"shoe"
fork-13.gif,280263,24468.3,66029.4,7555.21,20509.5,26327.6,10658.2,20511.2,1823.04,1082.24,4948.24,2093.04,3450.48,1828.78,795.727,740.943,2931.73,1601.38,546.047,2406.96,2436.37,3240.3,114.75,547.123,1610.58,"fork"
Misk-11.gif,50120.2,5141.61,6930.91,8723.71,3524.75,12971.3,7602.85,6055.3,5095.81,715.325,5518.95,98.1753,3641.96,739.796,1592.66,1220.88,5597.91,217.056,21.8047,2463.33,413.891,3032.71,2531.07,2437.5,17.8221,"Misk"
car-14.gif,88579.5,19123.3,9058.1,3358.19,3033.08,373.189,3653,2925.49,1924.91,3893.94,2184.15,1000.35,1972.06,462.92,676.021,113.626,150.909,113.127,639.393,304.628,325.341,360.983,319.25,71.0213,281.307,"car"
elephant-16.gif,64041.3,17500.4,4458.66,4274.56,5798.62,14273.4,6046.18,6516.94,6085.99,4569.78,2576.09,5942.56,2232.36,517.174,2192.92,7663.4,1564.18,490.591,2645.21,1453.84,373.983,682.232,2918.12,567.439,984.849,"elephant"
watch-16.gif,62617.2,43183.7,2536.35,24744.5,21563.3,6048.79,8353.58,3839.92,1424.38,744.433,8558.55,5621.46,3776.3,3747.45,4360.59,1010.39,1222.82,1173.49,1557.91,1897.7,20.2232,468.931,613.088,428.238,132.483,"watch"
guitar-17.gif,95751.1,46044.7,12805.2,19314.2,22169.9,30308.9,29594,10638.1,11368.9,18118.9,5664.23,14728.9,1578.72,11912.9,1206.15,914.31,2918.92,3045,1266.72,1291.17,2664.94,2283.57,3187.9,735.468,3071.11,"guitar"
device8-12.gif,249397,27200.3,7263.41,28145,35712.1,57346.8,7722.82,9266.06,11391,11679.3,13204.2,2167.14,1198.93,10941,10938,9419.01,7311.93,1335.59,5053.18,3106.48,788.459,4668.56,640.689,3475.09,2469.4,"device8"
bell-12.gif,9921.17,3958.8,288.94,738.167,762.827,2351.73,1453.48,1065.88,2775.81,1149.9,505.513,723.588,816.824,338.275,1131.31,554.669,626.361,221.936,136.227,46.6132,361.498,202.197,313.775,141.945,505.318,"bell"
fork-16.gif,267685,24640.2,34592.6,10199.6,29195.7,27599.8,56392.3,22395,13650,9209.21,675.788,13931.4,2342.52,8633.57,2370.31,5496.28,776.113,6258.38,4482.91,2602.83,2672.6,1716.5,3001.72,1288.43,1835.28,"fork"
cellular_phone-12.gif,32093.1,20452.1,2799.37,15789,10020.5,10650.9,7908.19,1562.61,2073.88,813.848,3245.41,2647.3,681.506,67.8284,1681.48,3971.41,3238.28,2044.18,1531.19,1620.77,2912.65,1877.08,986.724,1093.39,1749.87,"cellular_phone"
device6-14.gif,270510,46764.8,3118.9,12136.3,28494.1,13046.4,20560.5,13252.6,1605.76,23089.9,11980.5,777.631,2808.95,6132.49,6732.52,442.08,1116.74,6.46921,3013.02,414.321,1722.41,1476.09,1395.43,115.092,457.7,"device6"
beetle-19.gif,14942.2,772.211,2411.65,687.774,886.358,3754.86,3134.51,6445.9,1719.85,2454.7,1168.47,1382.17,1882.21,1366.46,913.507,714.47,16.8199,98.3902,1522.56,288.697,389.211,106.896,358.065,560.77,18.6088,"beetle"
deer-11.gif,197254,47475.7,22869.7,2140.25,17368.2,1914.17,61274.7,14333.2,233.033,1325.88,18716.2,6080.94,1965.53,16178.5,7021.61,8796.79,7715.25,3583.05,5715.3,3239.73,5259.18,1942.26,3357,725.792,25.7732,"deer"
device5-15.gif,240031,33159.8,2279.56,17320.1,23091,1713.7,14945.1,8144.3,1520.49,20355,4936.91,3190.39,2954.84,3533.4,4191.03,2154.47,2217.1,115.282,416.551,4720.53,1247.55,2007.93,1341.98,374.784,1502.94,"device5"
bottle-12.gif,95275.8,26980.5,9307.01,247.594,1161.08,3876.75,4256.83,1599.55,4088.59,2031.62,894.736,240.826,865.472,1094.81,686.988,307.324,827.191,263.605,361.362,80.414,370.498,387.93,478.524,135.975,445.194,"bottle"
device8-16.gif,222544,28528.7,8653.81,29140.3,36431.6,66737.1,11647,11868.7,8221.24,10838.8,9910.83,7755.2,2730.37,16504.3,9977.41,5506.11,6345.36,4348.26,2336.01,1473.06,37.1953,3497.96,176.005,683.759,137.481,"device8"
dog-16.gif,12014.2,6277.42,1933.5,2687.2,465.074,2356.48,1784.07,306.926,1357.17,889.277,26.5313,1001.46,900.797,8.09977,55.1969,428.027,154.791,169.627,126.858,356.84,42.1779,255.617,204.693,84.4577,62.5531,"dog"
ray-14.gif,279875,27868.6,6940.27,4619.68,37752.8,70194.2,17761.2,1550.45,16324.6,694.05,6311.86,1919.79,2921.37,5845.42,7736.59,565.325,9061.96,255.457,260.743,2231.06,553.837,2802.06,932.303,1889.98,194.621,"ray"
bird-20.gif,119537,49373.5,16380,8655.22,10922,14206.2,29615.3,21455.8,10158.5,4647.94,2924.67,4215.22,8156.11,6341.69,3418.91,3646.32,4409.32,2183.72,4749.41,2931.77,1775.54,1294.29,754.641,2704.21,2661.79,"bird"
classic-14.gif,195624,130381,3235.16,88890,79335.2,34111.1,1011.93,21610.5,9228.16,15439.1,101.651,4758.05,9867.41,9081.99,154.622,2173.52,729.294,7918.26,18270.9,18421.9,3233.7,8238.51,9868.1,6798.25,1966.51,"classic"
turtle-14.gif,57449.2,13612.9,16823.6,692.743,9441.38,12492.8,11715.1,331.524,17282.8,7499.37,5609.26,2515.59,5366.1,1437.03,3094.4,1946.25,1457.59,2180.49,1605.65,4036.9,264.838,881.077,1626.46,1408.43,3007.01,"turtle"
device2-20.gif,182444,4076.36,20.5841,828.133,22908.5,66880.5,2952.9,132.916,5691.62,7530.94,9807.9,1491.97,254.024,4907.3,6770.29,6702.8,2555.48,43.9756,1792.86,3270.08,3090.66,2530.38,222.497,2219.75,3471.05,"device2"
device9-13.gif,191519,28697.9,674.361,12757.6,27319.2,2418.58,11564.1,15476.7,11647.9,25965,4009.07,8524.34,4615.68,242.306,2646.37,3562.67,477.956,2920.29,1712.43,3102.4,3220.76,1173.16,2597.37,729.149,3022.77,"device9"
teddy-11.gif,58959.6,4540.55,16116.3,1220.94,67.2266,4648.03,1472.42,5805.22,3200.25,3152.68,2270.88,1455.59,419.566,1966.47,1017.84,2062.74,28.3302,342.827,292.174,1147.25,1284.34,656.803,433.802,65.5624,169.319,"teddy"
bottle-20.gif,96987.1,28945.8,13860.4,3775.87,1730.56,3157.1,1938.25,1396.42,2437.7,4774.22,1071.72,1509.52,2542.6,981.956,404.875,666.796,4.51929,485.151,535.917,617.749,9.22779,604.384,13.9945,179.64,52.4765,"bottle"
